text,label
"ஒரு திறம் நினைத்தல் செல்லாய், திரிபு நின்று",ETTUTHOGAI
உறு புலி உழந்த வடு மருப்பு ஒருத்தற்குப்,ETTUTHOGAI
பிடியிடு பூசலின் அடிபடக் குழிந்த,ETTUTHOGAI
"நிரம்பா நீளிடைத் தூங்கி,",ETTUTHOGAI
"இரங்குவை அல்லையோ, உரங்கெட மெலிந்தே?",ETTUTHOGAI
"தேர் சேண் நீக்கித் தமியன் வந்து, “நும்",ETTUTHOGAI
ஊர் யாது?” என்ன நணி நணி ஒதுங்கி,ETTUTHOGAI
"முன்னாள் போகிய துறைவன், நெருநை",ETTUTHOGAI
அகல் இலை நாவல் உண் துறை உதிர்த்த,ETTUTHOGAI
"கனி கவின் சிதைய வாங்கிக் கொண்டு, தன்",ETTUTHOGAI
தாழை வேர் அளை வீழ் துணைக்கு இடூஉம்,ETTUTHOGAI
அலவன் காட்டி ‘நற்பாற்று இது என’,ETTUTHOGAI
"நினைந்த நெஞ்சமொடு நெடிது பெயர்ந்தோனே,",ETTUTHOGAI
உதுக்காண் தோன்றும் தேரே இன்றும்,ETTUTHOGAI
"நாம் எதிர்கொள்ளாம் ஆயின், தான் அது",ETTUTHOGAI
"துணிகுவன் போலாம் நாணுமிக உடையன்,",ETTUTHOGAI
வெண்மணல் நெடுங்கோட்டு மறைகோ?,ETTUTHOGAI
அம்ம தோழி கூறுமதி நீயே.,ETTUTHOGAI
ஆளி நன்மான் அணங்குடை ஒருத்தல்,ETTUTHOGAI
"மீளி வேழத்து நெடுந்தகை புலம்ப,",ETTUTHOGAI
ஏந்தல் வெண்கோடு வாங்கிக் குருகு அருந்தும்,ETTUTHOGAI
"அஞ்சுவரத் தகுந ஆங்கண், மஞ்சு தப",ETTUTHOGAI
அழல் கான்று திரிதரும் அலங்கு கதிர் மண்டிலம்,ETTUTHOGAI
"நிழல் சூன்று உண்ட நிரம்பா நீளிடை,",ETTUTHOGAI
கற்று உரிக் குடம்பைக் கத நாய் வடுகர்,ETTUTHOGAI
"விற்சினம் தணிந்த வெருவரு கவலை,",ETTUTHOGAI
குருதி ஆடிய புலவு நாறு இருஞ்சிறை,ETTUTHOGAI
"எருவைச் சேவல் ஈண்டு கிளைத் தொழுதி,",ETTUTHOGAI
"பச்சூன் கொள்ளை சாற்றிப் பறை நிவந்து,",ETTUTHOGAI
செக்கர் வானின் விசும்பு அணி கொள்ளும்,ETTUTHOGAI
"அருஞ்சுரம் நீந்திய நம்மினும், பொருந்தார்",ETTUTHOGAI
முனை அரண் கடந்த வினைவல் தானைத்,ETTUTHOGAI
தேன் இமிர் நறுந்தார் வானவன் உடற்றிய,ETTUTHOGAI
"ஒன்னாத் தெவ்வர் மன்னெயில் போலப்,",ETTUTHOGAI
பெரும் பாழ் கொண்ட மேனியள் நெடிது உயிர்த்து,ETTUTHOGAI
"வருந்தும் கொல், அளியள் தானே, சுரும்பு உண",ETTUTHOGAI
நெடுநீர் பயந்த நிரை இதழ்க் குவளை,ETTUTHOGAI
எதிர்மலர் இணைப் போது அன்ன தன்,ETTUTHOGAI
அரிமதர் மழைக்கண் தெண்பனி கொளவே.,ETTUTHOGAI
"“பிறர் உறு விழுமம் பிறரும் நோப,",ETTUTHOGAI
"தம் உறு விழுமம் தமக்கோ தஞ்சம்,",ETTUTHOGAI
கடம்பு கொடி யாத்துக் கண்ணி சூட்டி,ETTUTHOGAI
வேறு பல் குரல ஒரு தூக்கு இன்னியம்,ETTUTHOGAI
"காடு கெழு நெடுவேள் பாடு கொளைக்கு ஏற்ப,",ETTUTHOGAI
அணங்கு அயர் வியன் களம் பொலியப் பையத்,ETTUTHOGAI
தூங்குதல் புரிந்தனர் நமர்” என ஆங்கு அவற்கு,ETTUTHOGAI
அறியக் கூறல் வேண்டும் தோழி!,ETTUTHOGAI
அருவி பாய்ந்த கருவிரல் மந்தி,ETTUTHOGAI
செழுங்கோட் பலவின் பழம் புணை ஆகச்,ETTUTHOGAI
"சாரல் பேரூர் முன்துறை இழிதரும்,",ETTUTHOGAI
வறன் உறல் அறியாச் சோலை,ETTUTHOGAI
விறன் மலை நாடன் சொல் நயந்தோயே.,ETTUTHOGAI
"தற் புரந்து எடுத்த என் துறந்து உள்ளாள்,",ETTUTHOGAI
ஊருஞ்சேரியும் ஓராங்கு அலர் எழக்,ETTUTHOGAI
"காடுங்கானமும் அவனொடு துணிந்து,",ETTUTHOGAI
நாடுந் தேயமும் நனி பல இறந்த,ETTUTHOGAI
"சிறு வன்கண்ணிக்கு ஏர் தேறுவர் என,",ETTUTHOGAI
"வாடினை, வாழியோ வயலை! நாள்தொறும்",ETTUTHOGAI
பல் கிளைக் கொடி கொம்பு அலமர மலர்ந்த,ETTUTHOGAI
"அல்குல் தழைக்கூட்டு அம் குழை உதவிய,",ETTUTHOGAI
வினை அமை வர நீர் விழுத்தொடி தத்தக்,ETTUTHOGAI
"கமஞ்சூல் பெரு நிறை தயங்க முகந்து கொண்டு,",ETTUTHOGAI
ஆய் மடக் கண்ணள் தாய் முகம் நோக்கிப்,ETTUTHOGAI
"பெய் சிலம்பு ஒலிப்பப் பெயர்வனள், வைகலும்",ETTUTHOGAI
ஆர நீர் ஊட்டிப் புரப்போர்,ETTUTHOGAI
யார் மற்றுப் பெறுகுவை? அளியை நீயே.,ETTUTHOGAI
“இருந்த வேந்தன் அருந்தொழில் முடித்தெனப்,ETTUTHOGAI
புரிந்த காதலொடு பெருந்தேர் யானும்,ETTUTHOGAI
"ஏறியது அறிந்தன்று அல்லது, வந்த",ETTUTHOGAI
"ஆறு நனி அறிந்தன்றோ இலெனே, தாஅய்",ETTUTHOGAI
முயல் பறழ் உகளும் முல்லை அம் புறவில்,ETTUTHOGAI
கவைக் கதிர் வரகின் சீறூர் ஆங்கண்,ETTUTHOGAI
"மெல்லியல் அரிவை இல் வயின் நிறீஇ,",ETTUTHOGAI
"இழிமின் என்ற நின் மொழி மருண்டிசினே,",ETTUTHOGAI
வான் வழங்கு இயற்கை வளி பூட்டினையோ?,ETTUTHOGAI
மான் உரு ஆக நின் மனம் பூட்டினையோ?,ETTUTHOGAI
"உரைமதி, வாழியோ வலவ!” எனத்தன்",ETTUTHOGAI
"வரை மருள் மார்பின் நளிப்பனன் முயங்கி,",ETTUTHOGAI
"மனைக் கொண்டு புக்கனன், நெடுந்தகை",ETTUTHOGAI
விருந்தேர் பெற்றனள் திருந்து இழையோளே.,ETTUTHOGAI
"தன்னோரன்ன ஆயமும், மயிலியல்",ETTUTHOGAI
"என்னோரன்ன தாயரும் காணக்,",ETTUTHOGAI
கைவல் யானைக் கடுந்தேர்ச் சோழர்,ETTUTHOGAI
காவிரிப் படப்பை உறந்தை அன்ன,ETTUTHOGAI
"பொன்னுடை நெடுநகர் புரையோர் அயர,",ETTUTHOGAI
"நன்மாண் விழவில் தகரம் மண்ணி,",ETTUTHOGAI
யாம் பல புணர்ப்பச் செல்லாள் காம்பொடு,ETTUTHOGAI
"நெல்லி நீடிய கல்லறைக் கவாஅன்,",ETTUTHOGAI
அத்த ஆலத்து அலந்தலை நெடுவீழ்,ETTUTHOGAI
"தித்திக் குறங்கில் திருந்த உரிஞ,",ETTUTHOGAI
"வளையுடை முன் கை அளைஇக், கிளைய",ETTUTHOGAI
